month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,fri,-2.9,92.201,-31.4,0.869,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,mon,-2.9,92.201,-31.4,0.861,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,tue,-2.9,92.201,-31.4,0.859,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,wed,-2.9,92.201,-31.4,0.854,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,thu,-2.9,92.201,-31.4,0.851,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,fri,-2.9,92.201,-31.4,0.849,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,mon,-2.9,92.201,-31.4,0.843,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,tue,-2.9,92.201,-31.4,0.838,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,wed,-2.9,92.201,-31.4,0.834,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,thu,-2.9,92.201,-31.4,0.829,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,fri,-2.9,92.201,-31.4,0.825,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
aug,mon,-2.9,92.201,-31.4,0.821,5076.2
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,tue,-3.4,92.379,-29.8,0.819,5017.5
sep,wed,-3.4,92.379,-29.8,0.813,5017.5
sep,wed,-3.4,92.379,-29.8,0.813,5017.5
sep,wed,-3.4,92.379,-29.8,0.813,5017.5
sep,wed,-3.4,92.379,-29.8,0.813,5017.5
sep,wed,-3.4,92.379,-29.8,0.813,5017.5
sep,wed,-3.4,92.379,-29.8,0.813,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,thu,-3.4,92.379,-29.8,0.809,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,fri,-3.4,92.379,-29.8,0.803,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,mon,-3.4,92.379,-29.8,0.797,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,tue,-3.4,92.379,-29.8,0.788,5017.5
sep,wed,-3.4,92.379,-29.8,0.781,5017.5
sep,wed,-3.4,92.379,-29.8,0.781,5017.5
sep,wed,-3.4,92.379,-29.8,0.781,5017.5
sep,wed,-3.4,92.379,-29.8,0.781,5017.5
sep,wed,-3.4,92.379,-29.8,0.781,5017.5
sep,wed,-3.4,92.379,-29.8,0.781,5017.5
sep,wed,-3.4,92.379,-29.8,0.781,5017.5
sep,wed,-3.4,92.379,-29.8,0.781,5017.5
sep,wed,-3.4,92.379,-29.8,0.781,5017.5
sep,wed,-3.4,92.379,-29.8,0.781,5017.5
